Water_flow,Temperature,DewPoint,Humidity,WindBearing,WindSpeed
[0.641838351822504],[0.5982905982905983],[0.721938775510204],[0.6224489795918366],[0.23611111111111113],[0.3571428571428571]
[0.6410459587955627],[0.5527065527065527],[0.7423469387755102],[0.7244897959183673],[0.20555555555555557],[0.2619047619047619]
[0.6790808240887479],[0.5527065527065527],[0.7372448979591837],[0.7142857142857142],[0.2],[0.2857142857142857]
[0.6846275752773376],[0.5498575498575499],[0.7551020408163265],[0.7551020408163265],[0.2],[0.30952380952380953]
[0.6774960380348654],[0.5384615384615384],[0.7372448979591837],[0.7346938775510203],[0.13333333333333333],[0.38095238095238093]
[0.5665610142630745],[0.5356125356125356],[0.6683673469387754],[0.6224489795918366],[0.07777777777777778],[0.13095238095238096]
[0.4548335974643423],[0.5441595441595443],[0.645408163265306],[0.5714285714285714],[0.13611111111111113],[0.21428571428571427]
[0.29952456418383516],[0.5356125356125356],[0.6505102040816326],[0.5918367346938775],[0.9750000000000001],[0.17857142857142855]
[0.22979397781299526],[0.5327635327635327],[0.6479591836734693],[0.5918367346938775],[0.14166666666666666],[0.15476190476190477]
[0.20839936608557844],[0.5327635327635327],[0.6326530612244897],[0.5714285714285714],[0.11666666666666667],[0.16666666666666666]
[0.20364500792393028],[0.5612535612535613],[0.6224489795918366],[0.520408163265306],[0.18055555555555555],[0.13095238095238096]
[0.2432646592709984],[0.5641025641025641],[0.6658163265306122],[0.5816326530612245],[0.23333333333333334],[0.19047619047619047]
[0.2765451664025357],[0.5584045584045585],[0.6734693877551019],[0.6020408163265306],[0.21666666666666667],[0.13095238095238096]
[0.45721077654516645],[0.5498575498575499],[0.6989795918367346],[0.6530612244897959],[0.9611111111111111],[0.07142857142857142]
[0.705229793977813],[0.5555555555555556],[0.6964285714285714],[0.6428571428571428],[0.22777777777777777],[0.10714285714285714]
[0.8272583201267829],[0.5754985754985755],[0.6964285714285714],[0.6122448979591836],[0.8916666666666667],[0.047619047619047616]
[0.8961965134706814],[0.5584045584045585],[0.7525510204081631],[0.7346938775510203],[0.22222222222222224],[0.25]
[0.8969889064976229],[0.586894586894587],[0.7244897959183673],[0.6428571428571428],[0.1388888888888889],[0.21428571428571427]
[0.8985736925515057],[0.6324786324786325],[0.7091836734693877],[0.5612244897959183],[0.10555555555555556],[0.10714285714285714]
[0.8225039619651349],[0.6296296296296297],[0.7168367346938775],[0.5714285714285714],[0.22777777777777777],[0.5119047619047619]
[0.7622820919175912],[0.6096866096866097],[0.75],[0.6530612244897959],[0.21944444444444444],[0.42857142857142855]
[0.7606973058637084],[0.6296296296296297],[0.7397959183673468],[0.6122448979591836],[0.225],[0.38095238095238093]
[0.7535657686212361],[0.6381766381766382],[0.7295918367346939],[0.5816326530612245],[0.20555555555555557],[0.488095238095238]
[0.7242472266244058],[0.6666666666666666],[0.7397959183673468],[0.5612244897959183],[0.18611111111111112],[0.46428571428571425]
[0.6212361331220286],[0.6552706552706553],[0.75],[0.5918367346938775],[0.22222222222222224],[0.38095238095238093]
[0.6370839936608559],[0.6381766381766382],[0.721938775510204],[0.5714285714285714],[0.2916666666666667],[0.369047619047619]
[0.6450079239302695],[0.6068376068376069],[0.7525510204081631],[0.6632653061224489],[0.18888888888888888],[0.30952380952380953]
[0.6822503961965134],[0.5783475783475783],[0.7576530612244897],[0.7142857142857142],[0.225],[0.15476190476190477]
[0.6347068145800316],[0.5555555555555556],[0.7551020408163265],[0.7448979591836734],[0.9777777777777779],[0.07142857142857142]
[0.5903328050713154],[0.5441595441595443],[0.7551020408163265],[0.7653061224489796],[0.19166666666666668],[0.15476190476190477]
[0.5721077654516641],[0.5299145299145299],[0.760204081632653],[0.7959183673469387],[0.425],[0.10714285714285714]
[0.39223454833597465],[0.5156695156695157],[0.7525510204081631],[0.8061224489795917],[0.8388888888888889],[0.10714285714285714]
[0.25752773375594296],[0.4985754985754986],[0.7397959183673468],[0.8061224489795917],[0.44722222222222224],[0.011904761904761904]
[0.231378763866878],[0.48148148148148145],[0.7448979591836733],[0.8571428571428571],[0.8583333333333334],[0.047619047619047616]
[0.2115689381933439],[0.4672364672364672],[0.7295918367346939],[0.846938775510204],[0.8694444444444445],[0.047619047619047616]
[0.1735340729001585],[0.4501424501424502],[0.7244897959183673],[0.8673469387755102],[0.6888888888888889],[0.07142857142857142]
[0.19096671949286848],[0.4415954415954416],[0.7270408163265305],[0.8877551020408162],[0.8027777777777778],[0.10714285714285714]
[0.32725832012678285],[0.4415954415954416],[0.721938775510204],[0.8775510204081632],[0.8194444444444445],[0.10714285714285714]
[0.4722662440570523],[0.4871794871794872],[0.7448979591836733],[0.846938775510204],[0.7361111111111112],[0.14285714285714285]
[0.7321711568938194],[0.5783475783475783],[0.7372448979591837],[0.673469387755102],[0.5527777777777778],[0.25]
[0.8692551505546751],[0.6381766381766382],[0.7372448979591837],[0.5918367346938775],[0.5583333333333333],[0.21428571428571427]
[0.884310618066561],[0.6837606837606838],[0.7448979591836733],[0.5510204081632653],[0.41111111111111115],[0.2976190476190476]
[0.8819334389857371],[0.6695156695156695],[0.7474489795918366],[0.5714285714285714],[0.37777777777777777],[0.34523809523809523]
[0.8145800316957211],[0.6809116809116809],[0.7653061224489794],[0.5816326530612245],[0.4027777777777778],[0.3333333333333333]
[0.783676703645008],[0.6752136752136753],[0.7678571428571428],[0.5918367346938775],[0.33333333333333337],[0.30952380952380953]
[0.7234548335974644],[0.717948717948718],[0.7755102040816326],[0.5510204081632653],[0.40555555555555556],[0.369047619047619]
[0.7266244057052298],[0.7065527065527066],[0.7780612244897959],[0.5714285714285714],[0.4027777777777778],[0.369047619047619]
[0.6933438985736926],[0.698005698005698],[0.7346938775510203],[0.520408163265306],[0.39166666666666666],[0.2738095238095238]
[0.6275752773375595],[0.7008547008547009],[0.7678571428571428],[0.5612244897959183],[0.4138888888888889],[0.2976190476190476]
[0.6212361331220286],[0.6752136752136753],[0.7729591836734693],[0.6020408163265306],[0.4083333333333333],[0.2738095238095238]
[0.6917591125198099],[0.6324786324786325],[0.7627551020408163],[0.6428571428571428],[0.40555555555555556],[0.23809523809523808]
[0.7210776545166403],[0.6096866096866097],[0.7755102040816326],[0.6938775510204082],[0.4027777777777778],[0.11904761904761904]
[0.7234548335974644],[0.5897435897435898],[0.7780612244897959],[0.7346938775510203],[0.6277777777777778],[0.047619047619047616]
[0.6513470681458003],[0.5754985754985755],[0.7933673469387754],[0.7857142857142857],[0.6138888888888889],[0.14285714285714285]
[0.6045958795562599],[0.5527065527065527],[0.7908163265306122],[0.8163265306122448],[0.8777777777777778],[0.10714285714285714]
[0.42630744849445323],[0.5327635327635327],[0.7882653061224489],[0.846938775510204],[0.5555555555555556],[0.09523809523809523]
[0.2836767036450079],[0.5128205128205128],[0.760204081632653],[0.8265306122448979],[0.8416666666666667],[0.13095238095238096]
[0.23058637083993663],[0.4928774928774929],[0.7397959183673468],[0.8163265306122448],[0.75],[0.05952380952380952]
[0.21473851030110938],[0.48148148148148145],[0.7244897959183673],[0.8061224489795917],[0.8138888888888889],[0.09523809523809523]
[0.19651347068145802],[0.4757834757834758],[0.711734693877551],[0.7959183673469387],[0.8583333333333334],[0.08333333333333333]
[0.20285261489698891],[0.4643874643874644],[0.711734693877551],[0.8163265306122448],[0.15],[0.047619047619047616]
[0.22979397781299526],[0.4672364672364672],[0.721938775510204],[0.8265306122448979],[0.9916666666666667],[0.047619047619047616]
[0.40649762282091917],[0.50997150997151],[0.7346938775510203],[0.7755102040816326],[0.08055555555555556],[0.16666666666666666]
[0.6529318541996831],[0.5754985754985755],[0.7168367346938775],[0.6428571428571428],[0.275],[0.11904761904761904]
[0.8541996830427893],[0.6410256410256411],[0.7831632653061223],[0.6632653061224489],[0.17222222222222222],[0.22619047619047616]
[0.8692551505546752],[0.6809116809116809],[0.7576530612244897],[0.5714285714285714],[0.4166666666666667],[0.21428571428571427]
[0.8114104595879557],[0.6866096866096867],[0.6505102040816326],[0.42857142857142855],[0.3527777777777778],[0.25]
[0.7147385103011094],[0.7065527065527066],[0.6377551020408163],[0.39795918367346933],[0.375],[0.20238095238095236]
[0.6743264659270998],[0.7094017094017093],[0.7755102040816326],[0.5612244897959183],[0.37777777777777777],[0.2976190476190476]
[0.6735340729001585],[0.7321937321937322],[0.732142857142857],[0.47959183673469385],[0.4083333333333333],[0.41666666666666663]
[0.6259904912836767],[0.7321937321937322],[0.6862244897959183],[0.42857142857142855],[0.4083333333333333],[0.3333333333333333]
[0.5427892234548336],[0.7094017094017093],[0.693877551020408],[0.4591836734693877],[0.4166666666666667],[0.2857142857142857]
[0.526148969889065],[0.6752136752136753],[0.6913265306122448],[0.4897959183673469],[0.3666666666666667],[0.2619047619047619]
[0.5689381933438987],[0.6438746438746439],[0.7270408163265305],[0.5714285714285714],[0.28611111111111115],[0.19047619047619047]
[0.6410459587955627],[0.6267806267806268],[0.7525510204081631],[0.6326530612244897],[0.3888888888888889],[0.17857142857142855]
[0.6014263074484946],[0.6068376068376069],[0.6964285714285714],[0.5714285714285714],[0.28611111111111115],[0.03571428571428571]
[0.5974643423137878],[0.586894586894587],[0.7244897959183673],[0.6428571428571428],[0.725],[0.08333333333333333]
[0.4841521394611727],[0.5612535612535613],[0.721938775510204],[0.673469387755102],[0.6555555555555556],[0.05952380952380952]
[0.41362916006339145],[0.547008547008547],[0.7397959183673468],[0.7244897959183673],[0.5750000000000001],[0.13095238095238096]
[0.28605388272583204],[0.5384615384615384],[0.7448979591836733],[0.7551020408163265],[0.9055555555555556],[0.09523809523809523]
[0.21711568938193343],[0.5213675213675214],[0.721938775510204],[0.7346938775510203],[0.8944444444444445],[0.11904761904761904]
[0.20681458003169573],[0.5071225071225072],[0.7066326530612244],[0.7346938775510203],[0.8777777777777778],[0.09523809523809523]
[0.21077654516640257],[0.4871794871794872],[0.6556122448979591],[0.673469387755102],[0.9166666666666667],[0.10714285714285714]
[0.23851030110935026],[0.4843304843304843],[0.6556122448979591],[0.673469387755102],[0.16111111111111112],[0.03571428571428571]
[0.2591125198098257],[0.49002849002849],[0.6224489795918366],[0.6122448979591836],[0.08611111111111111],[0.25]
[0.42709984152139463],[0.4928774928774929],[0.6071428571428571],[0.5816326530612245],[0.008333333333333333],[0.11904761904761904]
[0.6759112519809826],[0.5156695156695157],[0.645408163265306],[0.6122448979591836],[0.675],[0.05952380952380952]
[0.7939778129952457],[0.5584045584045585],[0.6632653061224489],[0.5816326530612245],[0.15555555555555556],[0.047619047619047616]
[0.8763866877971473],[0.6125356125356125],[0.7576530612244897],[0.6632653061224489],[0.18055555555555555],[0.17857142857142855]
[0.8866877971473852],[0.6210826210826211],[0.760204081632653],[0.6530612244897959],[0.23055555555555557],[0.16666666666666666]
[0.8613312202852615],[0.6495726495726496],[0.7091836734693877],[0.5408163265306122],[0.1],[0.19047619047619047]
[0.7820919175911252],[0.6780626780626781],[0.693877551020408],[0.4897959183673469],[0.33055555555555555],[0.17857142857142855]
[0.7971473851030111],[0.6951566951566951],[0.6989795918367346],[0.47959183673469385],[0.4027777777777778],[0.22619047619047616]
[0.740095087163233],[0.6609686609686609],[0.6964285714285714],[0.5102040816326531],[0.34444444444444444],[0.15476190476190477]
[0.6917591125198098],[0.6581196581196582],[0.7015306122448979],[0.520408163265306],[0.29444444444444445],[0.15476190476190477]
[0.6053882725832014],[0.6324786324786325],[0.75],[0.6224489795918366],[0.11666666666666667],[0.22619047619047616]
[0.5594294770206022],[0.6438746438746439],[0.7933673469387754],[0.673469387755102],[0.49722222222222223],[0.34523809523809523]
[0.6125198098256736],[0.6125356125356125],[0.7882653061224489],[0.7142857142857142],[0.3611111111111111],[0.16666666666666666]
[0.6291600633914423],[0.5982905982905983],[0.7755102040816326],[0.7142857142857142],[0.33055555555555555],[0.15476190476190477]
[0.6584786053882725],[0.584045584045584],[0.7806122448979591],[0.7448979591836734],[0.3111111111111111],[0.16666666666666666]
[0.6473851030110935],[0.5726495726495727],[0.8163265306122447],[0.836734693877551],[0.25],[0.14285714285714285]
[0.5150554675118859],[0.5584045584045585],[0.8316326530612244],[0.8979591836734693],[0.09444444444444444],[0.21428571428571427]
[0.384310618066561],[0.5441595441595443],[0.8214285714285714],[0.8979591836734693],[0.061111111111111116],[0.16666666666666666]
[0.2559429477020602],[0.5299145299145299],[0.8086734693877551],[0.8979591836734693],[0.9555555555555556],[0.10714285714285714]
[0.21077654516640257],[0.5270655270655271],[0.8061224489795917],[0.8979591836734693],[0.002777777777777778],[0.08333333333333333]
[0.18858954041204437],[0.50997150997151],[0.7908163265306122],[0.8979591836734693],[0.9583333333333334],[0.15476190476190477]
[0.1925515055467512],[0.5071225071225072],[0.7755102040816326],[0.8673469387755102],[0.8972222222222223],[0.17857142857142855]
[0.19334389857369255],[0.4928774928774929],[0.7346938775510203],[0.8061224489795917],[0.15555555555555556],[0.19047619047619047]
[0.24722662440570523],[0.4843304843304843],[0.7168367346938775],[0.7857142857142857],[0.9194444444444445],[0.13095238095238096]
[0.4556259904912837],[0.4757834757834758],[0.7066326530612244],[0.7857142857142857],[0.9555555555555556],[0.13095238095238096]
[0.7480190174326466],[0.5042735042735043],[0.7295918367346939],[0.7755102040816326],[0.9055555555555556],[0.011904761904761904]
[0.8003169572107766],[0.5669515669515669],[0.7397959183673468],[0.6938775510204082],[0.04166666666666667],[0.13095238095238096]
[0.8296354992076069],[0.6495726495726496],[0.732142857142857],[0.5714285714285714],[0.6222222222222222],[0.19047619047619047]
[0.8351822503961965],[0.5698005698005698],[0.7933673469387754],[0.7959183673469387],[0.2],[0.14285714285714285]
[0.7812995245641838],[0.5413105413105413],[0.7908163265306122],[0.836734693877551],[0.6222222222222222],[0.3928571428571428]
[0.7179080824088748],[0.5498575498575499],[0.8010204081632653],[0.846938775510204],[0.13333333333333333],[0.369047619047619]
[0.7290015847860539],[0.5555555555555556],[0.8214285714285714],[0.8775510204081632],[0.35555555555555557],[0.11904761904761904]
[0.7313787638668781],[0.6153846153846154],[0.8392857142857142],[0.8061224489795917],[0.7083333333333334],[0.11904761904761904]
[0.7099841521394612],[0.6666666666666666],[0.8163265306122447],[0.6836734693877551],[0.5277777777777778],[0.22619047619047616]
[0.613312202852615],[0.717948717948718],[0.8086734693877551],[0.6020408163265306],[0.5194444444444445],[0.19047619047619047]
[0.5887480190174328],[0.7435897435897436],[0.8086734693877551],[0.5714285714285714],[0.4861111111111111],[0.21428571428571427]
[0.5832012678288431],[0.6495726495726496],[0.8086734693877551],[0.6938775510204082],[0.40555555555555556],[0.369047619047619]
[0.6521394611727417],[0.6353276353276354],[0.8010204081632653],[0.7040816326530611],[0.39722222222222225],[0.3571428571428571]
[0.7091917591125199],[0.6153846153846154],[0.7908163265306122],[0.7142857142857142],[0.3111111111111111],[0.10714285714285714]
[0.6513470681458003],[0.584045584045584],[0.8163265306122447],[0.8163265306122448],[0.13055555555555556],[0.16666666666666666]
[0.5871632329635499],[0.5669515669515669],[0.8214285714285714],[0.8571428571428571],[0.9444444444444445],[0.11904761904761904]
[0.4397781299524564],[0.547008547008547],[0.8137755102040816],[0.8775510204081632],[0.9583333333333334],[0.08333333333333333]
[0.32725832012678285],[0.5327635327635327],[0.8137755102040816],[0.9081632653061223],[0.9416666666666667],[0.11904761904761904]
