Values,Temperature,Dew_Point,Humidity,Wind_Bearing,Wind_Speed
13296.293406779661,20.2,3.8,34.0,80.0,3.9
11840.796872881356,20.8,2.7,30.0,69.0,4.6
10980.92620338983,21.9,3.9,31.0,67.0,5.6
11181.713745762712,21.3,2.5,29.0,71.0,7.4
10832.795775423729,21.4,1.1,26.0,73.0,7.8
8874.344038135592,21.4,0.6,25.0,71.0,8.1
7559.656563559322,21.1,2.3,29.0,73.0,7.2
7508.443151694915,20.2,4.3,35.0,72.0,6.9
7903.931372033899,19.2,3.4,35.0,72.0,6.8
8677.432592372881,18.0,4.5,41.0,70.0,5.9
8786.539863559321,17.2,3.4,40.0,63.0,5.6
7033.853879661017,17.1,1.1,34.0,64.0,5.2
5257.038447863249,16.8,2.5,38.0,64.0,4.6
3581.1414865546217,16.1,2.9,41.0,56.0,2.7
2751.025964957265,15.1,2.9,44.0,330.0,1.2
2529.8312243478263,13.2,3.8,53.0,278.0,1.1
2225.5535371681417,12.2,3.9,57.0,306.0,0.9
2155.082586725664,11.7,3.4,57.0,302.0,1.0
2228.8927646551724,10.9,1.7,53.0,326.0,1.4
4135.1134406779665,10.3,1.7,55.0,342.0,1.1
7944.615924576272,9.8,1.5,56.0,319.0,0.9
11417.118800847458,9.7,0.6,53.0,286.0,0.9
12495.679788135594,11.8,0.2,45.0,302.0,1.1
13365.570957983193,16.9,1.3,35.0,5.0,1.1
12236.501949152542,19.9,1.9,30.0,67.0,3.2
10529.925368644068,20.1,1.9,30.0,72.0,4.9
9771.796388983052,19.8,1.7,30.0,78.0,5.9
9696.292415254238,20.6,1.5,28.0,77.0,5.0
9348.425059322033,20.4,1.7,29.0,70.0,6.4
9042.513950847459,21.0,5.3,36.0,69.0,5.2
7688.86249661017,20.2,6.5,41.0,74.0,4.9
7733.973583050848,19.7,7.7,46.0,74.0,4.4
7357.968805932203,18.5,8.1,51.0,78.0,4.5
8136.234854237288,17.1,8.8,58.0,70.0,3.2
8878.780587288136,15.6,9.9,69.0,65.0,3.9
6661.9347966101695,15.1,9.7,70.0,68.0,3.7
4852.388007692308,14.6,9.8,73.0,84.0,0.6
3592.9573226890757,13.7,9.3,75.0,277.0,0.8
2807.7951762711864,12.9,8.9,77.0,1.0,1.1
2641.6974,12.5,7.0,69.0,279.0,1.0
2222.8698,12.2,6.4,68.0,357.0,1.3
2379.7126455357143,11.5,5.6,67.0,274.0,0.6
2877.759903478261,11.5,5.6,67.0,281.0,1.1
3564.1975525423727,11.2,4.8,65.0,318.0,0.7
7106.945777118644,10.4,4.5,67.0,315.0,0.8
11078.891711864408,10.6,4.6,67.0,284.0,0.7
13463.085449152542,11.3,5.5,67.0,300.0,0.8
14319.972798319328,16.0,5.3,49.0,30.0,1.5
14336.638677966102,19.8,3.4,34.0,86.0,2.1
12219.988728813558,21.1,4.6,34.0,135.0,1.5
11200.59090677966,20.6,6.5,40.0,118.0,2.6
11492.69031779661,22.0,4.5,32.0,69.0,5.0
10880.966788135593,21.3,4.3,33.0,76.0,5.9
9976.121601694915,21.7,6.4,37.0,70.0,5.0
7596.055311016949,20.8,7.7,43.0,85.0,4.4
7624.705073728813,20.2,7.8,45.0,80.0,2.7
6904.704782203389,19.4,7.8,47.0,114.0,2.9
6923.144975423729,18.2,8.8,54.0,85.0,2.0
7817.258833050847,17.1,9.0,59.0,233.0,0.9
6221.87482118644,15.9,9.8,67.0,221.0,1.1
4856.091645299146,15.0,8.9,67.0,251.0,1.4
3457.7251058823526,14.3,8.3,67.0,270.0,0.8
2815.774122033898,13.4,6.1,61.0,284.0,1.2
3073.9503191304348,13.4,4.8,56.0,303.0,1.6
3185.162521929825,12.5,4.5,58.0,243.0,1.1
4132.446052293578,13.0,3.9,54.0,280.0,1.6
4418.416822321428,12.3,3.8,56.0,312.0,0.7
3086.037063247863,11.3,4.3,62.0,279.0,0.5
4209.800730508475,10.7,4.3,65.0,306.0,0.8
7218.244308474576,10.4,5.3,71.0,325.0,0.8
10973.649148305085,12.3,6.5,68.0,282.0,0.6
13128.630714285713,16.5,8.5,59.0,5.0,0.8
13052.125262711865,19.6,8.3,48.0,181.0,1.6
11006.367029914529,21.1,8.4,44.0,155.0,2.3
9297.38172881356,20.7,8.4,45.0,134.0,3.3
8380.318422033899,21.2,12.6,58.0,99.0,2.1
7545.984316949152,22.4,13.2,56.0,106.0,2.5
6906.2829330508475,24.6,10.9,42.0,177.0,4.8
5897.770429661017,24.8,9.9,39.0,186.0,3.7
6116.372787288135,23.5,10.2,43.0,191.0,2.3
6359.870777118645,21.2,13.2,60.0,88.0,2.6
6686.819466101695,18.3,12.3,68.0,60.0,2.4
7202.419964406779,17.4,11.9,70.0,54.0,1.7
5983.439512711865,16.7,11.8,73.0,3.0,0.5
4489.482965811966,16.2,12.0,76.0,355.0,1.3
3301.1292529411767,16.0,12.0,77.0,63.0,0.9
2432.0673698275864,15.2,12.5,84.0,64.0,0.7
1879.2009460869565,14.3,11.8,85.0,280.0,0.9
1433.7085324770642,13.7,10.9,83.0,227.0,0.8
1347.0496636363634,13.1,10.8,86.0,206.0,1.0
1411.8272684347826,13.0,10.4,84.0,339.0,1.1
1906.7239752136752,12.5,9.7,83.0,309.0,1.0
3260.54305338983,12.0,9.0,82.0,113.0,0.7
7099.4110567796615,13.3,12.2,93.0,31.0,2.0
11205.814046610169,15.1,12.2,83.0,49.0,1.4
13447.17556302521,18.0,11.6,66.0,114.0,1.8
12703.983661016948,18.9,10.2,57.0,107.0,2.1
10951.562173728813,19.3,10.9,58.0,134.0,2.7
10207.574076271187,19.9,10.9,56.0,137.0,2.9
9857.840838983051,20.1,10.2,53.0,137.0,3.0
9537.350699152543,20.3,10.4,53.0,112.0,2.9
8065.007644067797,19.5,9.0,51.0,127.0,3.4
7334.888772881356,18.9,9.0,53.0,148.0,3.2
7147.7785228813555,17.9,12.1,69.0,201.0,3.3
6259.45390338983,17.4,10.5,64.0,265.0,2.1
6424.515698305085,17.4,9.8,61.0,308.0,2.0
6951.188495762713,16.8,10.6,67.0,307.0,1.2
5961.575168644068,15.7,10.4,71.0,296.0,0.3
4377.7275196581195,14.7,9.9,73.0,283.0,0.7
3476.3028907563025,14.1,9.2,72.0,253.0,1.1
2561.4625127118647,13.5,9.2,75.0,141.0,0.3
1908.825835775862,13.6,11.0,84.0,73.0,1.5
1570.4876408695654,13.1,8.4,73.0,42.0,1.6
1450.1142996460178,12.6,8.3,75.0,47.0,1.8
1489.4682415789473,12.3,8.4,77.0,29.0,1.5
1702.5143732478632,11.4,7.6,77.0,352.0,1.1
2620.4309128205127,11.5,7.0,74.0,3.0,1.4
5856.495809322034,11.6,9.0,84.0,9.0,1.6
9793.017585593221,14.1,12.0,87.0,333.0,1.2
12344.670949579831,17.5,10.9,65.0,82.0,0.6
12574.06736440678,19.3,11.3,60.0,102.0,2.7
10438.138474576272,18.7,12.6,68.0,76.0,4.5
8911.600190677966,19.8,12.3,62.0,81.0,3.7
7980.946258474576,17.6,13.9,79.0,70.0,4.3
7327.756176271187,15.5,12.8,84.0,71.0,4.6
6209.847894067796,16.2,11.6,74.0,68.0,3.6
5603.574550847457,17.4,10.0,62.0,69.0,4.1
5766.772160169492,16.8,9.9,64.0,77.0,3.3
5791.932623728814,16.2,9.8,66.0,77.0,3.0
6347.587187288135,15.8,9.9,68.0,81.0,2.1
6804.473380508474,15.0,10.0,72.0,76.0,2.6
5594.490282203389,14.9,9.3,69.0,62.0,1.5
4086.6805820512823,14.9,10.3,74.0,42.0,0.8
3265.0549584745763,14.5,10.2,75.0,260.0,0.6
3014.3264440677963,13.8,9.8,77.0,269.0,0.7
3145.9726788135595,12.7,9.6,81.0,248.0,0.4
2793.182613913044,11.8,9.6,86.0,284.0,0.8
3149.6399773913045,11.0,8.3,83.0,278.0,1.2
3122.134586440678,10.4,7.8,84.0,286.0,1.3
2123.1172347457627,10.0,7.6,85.0,285.0,0.6
3443.555501694915,9.5,7.6,88.0,331.0,0.8
6413.931877118644,8.9,6.8,87.0,315.0,0.8
10711.855590677966,11.5,8.5,82.0,306.0,0.6
13147.008941176471,16.0,10.0,68.0,240.0,1.5
12165.775923728812,18.1,9.4,57.0,193.0,2.2
10399.968915254236,18.5,10.5,60.0,159.0,2.7
8400.534970338984,19.0,10.3,57.0,158.0,3.3
7813.350752542373,18.9,11.2,61.0,144.0,4.1
7428.514770338983,19.4,10.2,55.0,169.0,3.5
6371.324732203389,19.1,10.6,58.0,152.0,3.5
5622.083857627119,19.2,11.0,59.0,148.0,3.2
6195.804934745763,18.7,11.0,61.0,175.0,3.5
6660.085339830509,17.7,11.7,68.0,182.0,3.1
7078.352856779661,16.7,10.8,68.0,163.0,2.0
7766.216629661017,15.9,11.1,73.0,225.0,1.1
6096.7594271186435,15.0,10.8,76.0,245.0,0.7
4647.537935897436,14.5,10.9,79.0,246.0,0.4
3065.7464109243697,13.6,10.2,80.0,334.0,0.9
2932.4524576271187,12.8,9.8,82.0,262.0,0.4
2838.8316469565216,12.0,9.6,85.0,264.0,0.7
2715.660174774775,11.8,9.7,87.0,263.0,0.8
3121.0426017699115,11.4,9.3,87.0,266.0,1.1
3144.851224576271,11.3,9.4,88.0,268.0,1.1
3661.934209322034,11.0,9.3,89.0,267.0,1.4
7191.899342372882,11.1,9.2,88.0,269.0,1.2
10463.706763559323,11.4,9.2,86.0,249.0,1.7
12972.117847457626,14.6,10.4,76.0,216.0,0.7
14773.329974789916,19.6,9.8,53.0,195.0,1.4
13618.796830508476,23.3,7.0,35.0,199.0,2.1
11889.244182203389,26.5,4.3,24.0,264.0,2.5
11046.602851694915,27.8,-1.2,15.0,289.0,3.0
11120.270444915255,28.5,1.9,18.0,272.0,2.9
10744.373868644068,29.4,0.9,16.0,246.0,2.7
8935.878401694916,28.8,8.0,27.0,189.0,3.1
7325.600102564102,26.2,10.4,37.0,179.0,4.1
7127.0818652542375,25.6,7.3,31.0,177.0,4.1
7095.725211016949,25.2,6.8,31.0,197.0,5.8
7949.86943220339,23.6,6.8,34.0,194.0,3.0
8211.064566949153,19.6,11.7,60.0,56.0,2.0
6364.360734745763,18.6,10.9,61.0,43.0,1.1
4622.246287179487,17.7,10.3,62.0,28.0,2.0
3096.979685714286,17.0,8.4,57.0,41.0,1.8
2611.3629966101694,16.3,13.1,81.0,62.0,4.9
1999.5238883333332,15.6,13.3,86.0,72.0,1.8
1568.83406146789,15.0,12.8,87.0,291.0,0.6
1561.0397874999999,13.8,10.8,82.0,277.0,0.4
1980.3830806896553,14.2,11.6,84.0,85.0,2.5
3028.4951567796606,13.9,9.7,76.0,34.0,3.2
6783.093380508475,14.2,9.4,73.0,38.0,1.4
10016.0646720339,14.8,8.9,68.0,43.0,2.2
12864.417224576271,15.2,11.8,80.0,68.0,5.9
15113.317184873951,15.0,10.2,73.0,66.0,5.5
12890.121894067797,15.5,9.4,67.0,64.0,5.1
10421.748880508474,16.1,9.6,65.0,64.0,4.4
9499.822792372881,16.5,10.3,67.0,74.0,5.7
9724.99780762712,16.2,10.5,69.0,71.0,5.1
9191.825641525424,14.3,12.0,86.0,63.0,4.8
8245.127562711865,13.2,11.8,91.0,65.0,4.6
7220.9990203389825,12.6,11.4,93.0,62.0,5.5
6896.507621186441,12.3,11.3,94.0,64.0,4.3
6849.2343711864405,11.7,10.8,94.0,68.0,5.2
7559.0257855932205,11.3,10.2,93.0,64.0,5.1
7650.34201440678,11.2,9.7,90.0,61.0,4.4
6276.753086440677,11.3,9.2,87.0,63.0,5.0
4774.901037606837,11.3,8.9,85.0,28.0,2.4
3184.8781537815125,11.6,8.8,83.0,48.0,2.0
3094.0118305084748,11.6,8.8,83.0,66.0,3.2
2920.8368060869566,11.5,8.7,83.0,51.0,2.2
2724.867098181818,11.3,8.7,84.0,33.0,1.8
3005.0802718181817,11.3,8.5,83.0,26.0,1.5
2730.366915517241,11.5,8.5,82.0,22.0,2.0
3709.9390940677968,11.6,8.1,79.0,30.0,2.2
7185.184179661017,11.7,7.8,77.0,35.0,1.8
10466.59008220339,11.8,7.1,73.0,32.0,2.0
12641.688237288135,12.4,6.7,68.0,54.0,2.1
13819.28137815126,13.6,6.8,64.0,65.0,3.6
13302.681576271187,14.1,6.7,61.0,69.0,3.2
11857.179457627119,15.0,5.8,54.0,76.0,4.0
11054.389914529915,15.7,4.6,48.0,74.0,3.9
10948.033004237288,15.4,4.5,48.0,83.0,3.9
9687.570999152542,16.1,4.5,46.0,74.0,4.1
8687.292838135592,15.5,4.5,48.0,97.0,3.7
7627.872452542373,15.3,3.8,46.0,78.0,3.9
7141.650206779661,14.0,4.8,54.0,81.0,3.8
7075.70318559322,13.5,5.9,60.0,71.0,5.1
7585.818512711864,13.2,7.1,67.0,73.0,3.4
8660.773761864406,12.7,7.1,69.0,72.0,2.6
6581.737162711865,12.6,7.0,69.0,75.0,3.4
4809.120656896552,12.6,6.8,68.0,46.0,3.1
3579.8650336134456,12.0,6.5,69.0,46.0,1.9
2921.291755172414,12.0,6.2,68.0,45.0,1.4
2733.0837478632475,11.3,6.2,71.0,341.0,0.8
2855.3301,11.4,7.0,74.0,17.0,2.0
3782.154770909091,11.4,8.3,81.0,17.0,1.2
4288.776056034483,11.7,8.8,82.0,223.0,0.2
4359.857083898305,12.2,8.3,77.0,48.0,1.7
7171.66608559322,11.0,8.9,87.0,359.0,2.0
9966.820072881357,11.1,9.7,91.0,202.0,1.1
11579.846559322035,11.3,9.4,88.0,59.0,1.6
12302.673714285715,11.7,9.8,88.0,343.0,0.7
12453.24697457627,12.5,8.8,78.0,28.0,1.9
11149.333038135594,14.5,9.0,70.0,64.0,4.2
10224.909796610169,15.6,9.4,67.0,79.0,3.2
9655.476483050848,15.5,10.3,71.0,81.0,2.6
9504.135351694915,16.2,10.8,70.0,74.0,2.8
8384.23883559322,16.6,10.9,69.0,95.0,3.0
7400.423255932204,17.4,9.8,61.0,72.0,3.5
6950.91218559322,16.8,9.9,64.0,71.0,4.4
7484.840037288135,16.2,10.5,69.0,78.0,4.2
8171.236976271186,15.3,10.5,73.0,71.0,2.9
8601.521886440678,14.6,11.0,79.0,79.0,1.7
6964.560708474576,14.3,10.8,79.0,80.0,2.4
5852.21730940171,13.8,10.8,82.0,263.0,0.8
4628.927561864407,13.6,10.8,83.0,89.0,0.8
3323.7989762711863,13.7,10.9,83.0,132.0,0.7
1889.9087060344827,13.4,11.2,87.0,227.0,2.6
1559.8027436363634,13.4,11.1,86.0,318.0,0.8
1590.8028473214285,13.1,11.1,88.0,7.0,1.3
1584.2766465517243,12.8,11.0,89.0,302.0,1.3
1925.772711016949,12.6,10.5,87.0,4.0,1.1
3086.723722881356,12.7,10.8,88.0,151.0,0.7
6484.5896694915255,12.4,11.1,92.0,230.0,0.9
9473.464022881355,12.2,11.2,94.0,257.0,0.6
12432.353382352941,12.8,11.7,93.0,239.0,0.3
12287.290673728814,13.0,12.1,94.0,257.0,0.8
11072.507394067798,13.3,12.5,95.0,261.0,1.2
10121.17820338983,13.4,12.4,94.0,327.0,0.8
9303.45864322034,14.2,12.7,91.0,202.0,1.5
9081.987938135593,16.8,12.5,76.0,208.0,1.6
7599.53565,16.2,12.1,77.0,148.0,1.6
6444.941065254237,16.2,11.8,75.0,183.0,1.4
6559.538997457627,16.1,11.9,76.0,178.0,1.9
6388.851352542373,15.5,12.2,81.0,148.0,1.4
6840.719368644068,15.0,12.1,83.0,177.0,0.8
7121.080790677966,14.4,12.2,87.0,160.0,1.4
5968.50082881356,14.4,12.6,89.0,155.0,0.8
4911.690778632479,14.5,12.7,89.0,201.0,0.7
3849.7597462184876,14.5,12.8,90.0,257.0,0.6
2756.798841880342,14.4,12.7,90.0,217.0,1.2
2157.7059904347825,14.1,12.5,90.0,209.0,0.8
1770.5255842105262,14.0,12.8,93.0,253.0,1.0
1616.1748779130435,14.0,12.7,92.0,212.0,1.8
1723.776135855856,14.0,12.8,93.0,185.0,1.9
1936.234902631579,14.0,12.8,93.0,184.0,1.0
2883.666005084746,13.9,12.7,93.0,242.0,0.8
6011.6379059322035,14.0,13.1,94.0,214.0,1.3
9896.62633220339,14.8,13.2,90.0,231.0,1.0
13282.002848739496,17.2,13.2,77.0,239.0,1.9
13130.937872881355,18.7,12.2,66.0,258.0,2.9
10694.004983050847,20.8,12.5,59.0,232.0,2.7
9179.19975677966,21.9,12.7,56.0,201.0,3.9
8360.006081355932,21.2,13.2,60.0,176.0,5.2
8263.438957627119,20.8,14.9,69.0,184.0,4.7
7773.6029949152535,20.7,14.3,67.0,180.0,4.7
7520.502350847458,20.5,14.1,67.0,178.0,4.6
7501.597479661017,17.7,15.2,85.0,109.0,3.3
8070.293736440678,17.9,14.4,80.0,119.0,1.8
8499.040740677967,17.5,14.6,83.0,29.0,1.6
8241.99087542373,16.8,14.6,87.0,111.0,0.5
6378.288320338983,16.3,14.6,90.0,6.0,0.7
4755.048017094017,15.6,14.4,93.0,33.0,1.2
3677.3816100840336,15.5,14.3,93.0,50.0,2.7
3112.808736440678,15.7,13.8,88.0,78.0,1.1
2775.711527586207,14.6,12.8,89.0,246.0,0.5
2503.4298697368417,14.2,11.7,85.0,70.0,2.2
3410.031390434782,13.5,11.7,89.0,233.0,0.5
3848.1538796610166,12.9,11.7,92.0,259.0,0.4
3944.76409661017,12.3,11.2,93.0,318.0,0.4
7945.504840677966,12.2,11.6,96.0,334.0,0.4
11225.554177966102,12.6,11.2,91.0,293.0,0.5
13302.756122881356,14.7,11.4,81.0,70.0,0.4
13839.220084745763,16.8,11.6,71.0,233.0,2.0
13077.365423728814,17.2,8.9,58.0,84.0,3.6
11104.112216101696,16.9,8.5,58.0,81.0,4.3
10141.50140677966,16.6,8.5,59.0,78.0,3.7
10430.729572033899,16.5,8.5,59.0,78.0,5.9
10036.399325423728,16.8,8.0,56.0,79.0,5.2
8715.985433898304,17.4,4.3,42.0,75.0,5.0
7746.410015254237,17.5,9.2,58.0,87.0,4.0
7374.920906779661,16.1,10.2,68.0,78.0,3.7
7634.380424576271,15.1,11.3,78.0,76.0,3.1
8331.026105084746,14.6,11.6,82.0,67.0,2.7
8854.216155084745,14.2,11.6,84.0,57.0,1.9
6567.674710169492,13.9,11.4,85.0,62.0,1.8
4553.5948487179485,13.8,11.4,86.0,51.0,1.1
3426.4247831932776,13.3,11.3,88.0,359.0,0.7
3058.289172033898,13.6,11.3,86.0,346.0,1.1
2630.5387784482755,13.9,11.6,86.0,27.0,1.3
2489.247856034483,14.1,11.6,85.0,19.0,1.2
2936.5029120689655,14.1,11.4,84.0,43.0,0.9
2916.389455172414,14.1,12.1,88.0,317.0,0.4
4341.506381355933,14.0,11.3,84.0,69.0,1.2
8451.795372881355,14.1,10.6,80.0,115.0,0.6
10701.027622881355,14.2,10.4,78.0,102.0,1.6
12512.78177118644,14.5,10.2,75.0,111.0,1.4
13458.474739495798,14.2,11.3,83.0,32.0,1.4
12991.882983050848,14.7,9.3,70.0,109.0,2.2
11410.851233050847,15.7,8.9,64.0,113.0,2.1
10722.86077118644,17.1,9.0,59.0,110.0,2.5
10979.821067796609,17.5,8.9,57.0,110.0,3.0
10949.129110169493,18.0,9.0,56.0,131.0,3.4
8580.156342857143,18.0,9.3,57.0,129.0,2.7
7580.096880508474,17.9,9.3,57.0,144.0,2.8
7380.125333898305,17.2,9.3,60.0,123.0,3.1
7639.954757627119,16.4,9.0,62.0,81.0,2.7
8513.632742372882,15.2,8.9,66.0,82.0,2.5
8785.89385,14.7,9.0,69.0,77.0,2.3
6534.348744915254,14.6,8.9,69.0,80.0,2.2
5042.328751282051,14.3,9.0,71.0,81.0,2.0
3205.342685714286,13.9,9.2,73.0,62.0,1.8
2575.1719652542374,13.9,9.2,73.0,55.0,1.5
2102.675387826087,13.5,8.9,74.0,57.0,1.5
1704.0582801769913,12.8,8.9,77.0,6.0,0.7
2201.0268651785714,12.1,8.8,80.0,330.0,1.2
2889.880952136752,12.0,8.8,81.0,1.0,1.2
3807.9027330508475,12.0,9.0,82.0,23.0,1.1
8190.3275915254235,12.2,9.0,81.0,289.0,0.6
10667.250347457626,12.6,8.9,78.0,22.0,1.7
11979.589326271187,13.3,8.9,75.0,28.0,1.3
12671.482151260503,14.4,10.0,75.0,54.0,2.1
11924.267080508474,15.1,10.5,74.0,64.0,3.6
10583.055509322036,15.7,10.4,71.0,67.0,4.2
9553.62751779661,15.8,10.5,71.0,67.0,3.8
9889.571822033899,16.2,10.0,67.0,74.0,3.6
9528.236653389831,16.5,10.5,68.0,71.0,3.1
8593.645216949153,16.4,10.0,66.0,72.0,3.6
7408.096172881356,16.5,9.7,64.0,74.0,3.8
7618.643126271187,16.3,9.9,66.0,66.0,4.0
7890.224789830509,15.4,9.6,68.0,73.0,4.3
8391.450863559321,14.9,9.7,71.0,80.0,3.5
7983.009387179487,14.6,9.6,72.0,78.0,3.0
5528.8594,14.5,9.7,73.0,75.0,3.1
4558.00201965812,14.2,9.7,74.0,77.0,2.7
3834.3010890756304,14.1,10.2,77.0,59.0,2.0
2951.9489887931036,13.7,10.2,79.0,48.0,1.6
2708.2105623931625,13.7,9.7,77.0,48.0,1.6
3256.5870904347826,13.4,9.7,78.0,37.0,1.7
3741.8726825688072,13.4,9.0,75.0,41.0,2.0
3719.4871237288135,13.2,8.9,75.0,31.0,1.9
4338.883141880342,13.0,8.5,74.0,22.0,0.9
6090.782815254237,13.1,7.1,67.0,28.0,1.3
6876.507472881356,13.8,8.4,70.0,47.0,1.8
9488.674668644067,13.8,7.3,65.0,35.0,1.5
10897.051655462186,14.5,6.5,59.0,64.0,2.8
10294.110605932205,14.0,7.6,65.0,63.0,4.0
9293.534033050848,13.4,10.5,83.0,33.0,2.8
8438.141495762711,13.5,10.3,81.0,49.0,2.2
7974.576522033898,13.1,11.3,89.0,36.0,1.5
7315.92381880342,12.7,9.9,83.0,27.0,2.9
6072.4604042372885,12.5,10.5,88.0,67.0,2.2
5261.248509322034,12.1,10.3,89.0,66.0,3.3
5581.871133050848,11.4,9.7,89.0,63.0,4.0
6100.165538135593,11.2,9.4,89.0,74.0,2.8
6318.333183050847,11.1,9.2,88.0,82.0,2.1
7479.845257264957,11.1,9.8,92.0,343.0,1.0
5658.358627118644,11.0,10.0,94.0,290.0,1.0
4557.590416101695,10.9,9.8,93.0,270.0,1.0
3358.7538092436976,10.7,9.8,94.0,274.0,0.8
2913.148761864407,10.3,9.6,95.0,334.0,1.1
2645.044934482759,9.8,8.5,92.0,351.0,1.1
2877.3378157894736,8.9,8.0,94.0,336.0,0.5
3677.1413422413793,8.7,8.0,95.0,357.0,1.4
4178.635239655173,8.4,7.7,95.0,330.0,1.3
4153.659783898305,8.3,7.4,94.0,310.0,1.4
7331.113692372882,7.8,6.7,93.0,133.0,0.5
10596.522084745762,7.9,6.4,90.0,14.0,1.1
13056.495983050849,12.0,7.8,76.0,348.0,1.9
13690.021613445377,15.1,6.4,56.0,333.0,2.1
12916.484038135593,17.4,3.6,40.0,124.0,1.5
10577.976889830508,17.6,5.5,45.0,145.0,2.7
9693.115758474576,17.7,6.2,47.0,134.0,2.4
9871.387046610169,18.0,6.8,48.0,143.0,2.5
9360.548062711865,18.3,6.5,46.0,119.0,2.7
8550.231405128205,18.1,8.7,54.0,132.0,3.4
7141.458031355932,17.4,8.0,54.0,105.0,3.3
6960.124,16.8,6.8,52.0,74.0,4.2
7106.930916949153,15.4,7.1,58.0,80.0,4.0
7504.791792372881,11.3,8.0,80.0,344.0,3.2
7240.82090338983,9.5,7.3,86.0,29.0,2.5
5842.053188135593,9.1,7.0,87.0,15.0,1.0
4212.922098290598,8.7,7.1,90.0,324.0,1.1
3346.2345109243697,8.6,6.7,88.0,287.0,0.9
2516.590235897436,8.5,6.4,87.0,316.0,1.3
2125.5829310434783,8.1,6.1,87.0,300.0,1.6
1674.08591375,7.5,5.6,88.0,315.0,1.6
1642.527456880734,7.0,5.6,91.0,301.0,0.9
1631.227947008547,7.0,5.5,90.0,294.0,0.7
1918.6589780508475,6.9,5.3,90.0,301.0,0.9
3785.7598949152543,7.3,5.3,87.0,16.0,2.1
7524.609094915255,8.2,5.6,84.0,9.0,1.9
11027.744432203392,10.4,6.4,76.0,348.0,0.8
13160.454512605042,12.4,7.4,72.0,252.0,1.2
12043.825631355932,15.0,7.0,59.0,207.0,1.2
11276.40233898305,15.2,7.4,60.0,177.0,2.6
9488.660780508473,16.0,8.3,60.0,194.0,3.8
9639.897658474576,16.6,8.8,60.0,160.0,3.7
9232.022996610169,14.6,7.6,63.0,125.0,3.4
8456.431872033898,14.6,7.6,63.0,120.0,2.6
7323.481101694915,14.8,7.8,63.0,119.0,3.3
7405.465233050847,14.0,7.1,63.0,90.0,3.0
7401.316333050848,13.5,6.8,64.0,115.0,2.5
7920.231847457627,13.2,7.0,66.0,117.0,1.6
7572.822159322034,12.5,7.1,70.0,3.0,0.9
6381.531227966102,11.5,7.3,75.0,4.0,1.1
4541.9101769230765,11.5,7.6,77.0,348.0,0.7
3792.9711815126047,11.2,7.8,80.0,1.0,1.4
2625.1209576271185,10.4,7.4,82.0,0.0,1.3
2076.346915677966,10.1,7.1,82.0,1.0,1.1
1679.7659596491228,10.0,7.4,84.0,334.0,1.3
1476.9415617857142,10.5,8.1,85.0,351.0,0.8
1600.593613125,10.9,8.0,82.0,27.0,0.9
1847.8731637931035,10.8,7.7,81.0,25.0,1.9
2848.488701694915,10.6,7.8,83.0,352.0,1.3
6043.681904237288,11.0,8.0,82.0,330.0,0.9
9358.803512711866,11.9,8.5,80.0,304.0,0.5
11848.523100840337,13.5,8.8,73.0,74.0,1.8
12179.065601694914,13.6,8.3,70.0,107.0,2.0
10769.641,15.7,8.0,60.0,126.0,2.7
9016.361063559323,16.9,7.3,53.0,122.0,2.8
8361.876115254237,16.5,6.8,53.0,124.0,2.9
7747.097159322034,16.6,7.0,53.0,121.0,3.4
6566.5582983050845,16.8,7.4,54.0,144.0,3.4
6049.039616949153,16.6,7.6,55.0,123.0,2.9
6398.774910169492,16.7,7.6,55.0,153.0,2.7
6979.585773728813,16.0,7.7,58.0,93.0,2.0
7885.243511016949,14.5,8.3,66.0,144.0,2.4
8310.004368644068,13.8,8.4,70.0,201.0,1.5
6633.16011779661,13.1,8.5,74.0,245.0,1.0
4802.533689830509,12.1,8.5,79.0,334.0,0.9
3426.010096638656,11.4,8.3,81.0,288.0,0.8
3018.075429661017,10.8,8.3,84.0,301.0,0.8
2782.7419060869565,10.5,8.3,86.0,277.0,0.9
2511.663363478261,10.3,8.1,86.0,300.0,0.9
3410.835518103448,10.7,8.3,85.0,291.0,0.9
3854.9956610169493,10.8,8.3,84.0,292.0,0.8
4245.585977118644,9.8,7.7,87.0,283.0,0.9
9000.524418644069,9.2,7.4,89.0,272.0,1.0
11481.78418220339,9.2,7.8,91.0,256.0,1.0
13062.245199152543,12.9,9.2,78.0,224.0,1.6
14248.953882352942,16.1,9.8,66.0,220.0,2.9
13186.087440677966,18.5,9.8,57.0,221.0,3.2
10364.019508474576,19.7,10.6,56.0,209.0,4.2
9882.06821440678,20.6,10.6,53.0,198.0,4.6
9956.46388135593,21.6,10.8,50.0,201.0,3.9
9602.50588220339,21.3,12.2,56.0,175.0,3.6
8312.755970338983,21.5,10.9,51.0,182.0,3.6
7285.165894915254,21.4,9.9,48.0,171.0,3.2
8181.974891525424,21.8,9.7,46.0,183.0,3.3
7353.615405084746,21.5,8.8,44.0,192.0,2.6
8430.10719322034,19.6,10.9,57.0,113.0,1.2
10369.62156779661,17.3,11.6,69.0,64.0,2.0
8082.190442372881,16.3,11.7,74.0,57.0,1.7
5977.0562145299145,15.4,11.6,78.0,20.0,1.5
4327.991630252101,14.8,11.2,79.0,347.0,1.1
4047.422157264957,15.0,10.6,75.0,297.0,0.7
